Farm,Field,Crop,Activity Name,Date Due,Date & Time Started,Date & Time Completed,Active Ingredient,Cumulative Area (acre),Total Application Rate (gal/acre),Volume Rate (gal/acre),Harvested Weight (ton),Canal Level PSI,Flow Meter,Rain Meter,Sentek 1 Sensor Depth,Solar Radiation,Temp,Wind Direction
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,4/22/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,4/22/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,5/13/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,5/13/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,6/3/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,6/3/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,6/24/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,6/24/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,7/15/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,7/15/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,8/5/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,8/5/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,8/26/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,8/26/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,9/16/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,9/16/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,10/7/2021,,,Water,10.76,100,"81,462.86",0,0,0,0,0,0,0,0
Merced College Farm,MC09,Pasture,Flood Irrigation- MID,10/7/2021,,,,10.76,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Chisel,3/1/2021,,,,6.9,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Close Drains,4/30/2021,,,,6.9,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Corn Harvest,3/21/2022,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Discing,3/22/2022,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Disc with Ring Roller,4/3/2021,,,,6.9,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Lilliston- 1st Pass,5/4/2021,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Listing,4/7/2021,,,,6.9,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Open Drains,4/8/2021,,,,6.9,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Planting Corn,5/6/2021,,,,6.9,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Pre-Irrigation Furrow,4/14/2021,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,Tri-Plane,4/4/2021,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,6.9,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC10,Corn,VR- Side Dress,5/5/2021,,,,6.9,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Chisel,3/1/2021,,,,11.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Close Drains,4/30/2021,,,,11.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Corn Harvest,3/21/2022,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Discing,3/22/2022,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Disc with Ring Roller,4/3/2021,,,,11.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Lilliston- 1st Pass,5/4/2021,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Listing,4/7/2021,,,,11.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Open Drains,4/8/2021,,,,11.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Planting Corn,5/6/2021,,,,11.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Pre-Irrigation Furrow,4/14/2021,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,Tri-Plane,4/4/2021,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,11.51,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC11,Corn,VR- Side Dress,5/5/2021,,,,11.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Boron,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Calcium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Copper,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Magnesium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Manganese,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Nitrogen,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Phosphate,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Potash,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Sodium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Sulfur,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,Zinc,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Chicken Manure Application,4/4/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Aluminium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Boron,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Calcium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Copper,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Iron,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Magnesium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Manganese,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Nitrogen,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Phosphate,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Potash,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Sodium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Sulfur,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,Zinc,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Compost Application,4/4/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Discing,1/22/2022,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Drip Irrigation,9/21/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Fungicide Application,1/9/2022,,,Chlorothalonil,3.15,0,1.25,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Fungicide Application,1/9/2022,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Gypsum Application,4/4/2021,,,Calcium,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Gypsum Application,4/4/2021,,,Sulfur,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Gypsum Application,4/4/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Harvest,1/20/2022,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,In Furrow Chisel,4/1/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Optimizer- Heavy Duty,4/2/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Optimizer- Heavy Duty,4/5/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Cultivation 1st Pass,9/10/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Cultivation 2nd Pass,9/20/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Heavy Duty +  Side Dress,8/13/2021,,,Nitrogen,3.15,0,60,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Heavy Duty +  Side Dress,8/13/2021,,,Phosphate,3.15,0,60,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Heavy Duty +  Side Dress,8/13/2021,,,Potash,3.15,0,60,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Heavy Duty +  Side Dress,8/13/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Light Duty,8/28/2021,,,S-Metolachlor,3.15,0,0.25,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Performer- Light Duty,8/28/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Potash Application,4/4/2021,,,Potash,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Potash Application,4/4/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Rake Ends,1/19/2022,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Ring Roller,8/29/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Sulfur Application,4/4/2021,,,Sulfur,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Sulfur Application,4/4/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Tomato Transplanting,8/31/2021,,,Nitrogen,3.15,400,0.67,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Tomato Transplanting,8/31/2021,,,Phosphate,3.15,400,0.67,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Tomato Transplanting,8/31/2021,,,Sulfur,3.15,400,0.67,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Tomato Transplanting,8/31/2021,,,,3.15,400,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Tri-Plane,4/3/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Weeding Crew- 1st Pass,10/11/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC13,Tomato,Weeding Crew- 2nd Pass,11/10/2021,,,,3.15,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Chisel,3/1/2021,,,,6.37,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Close Drains,4/30/2021,,,,6.37,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Corn Harvest,3/21/2022,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Discing,3/22/2022,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Disc with Ring Roller,4/3/2021,,,,6.37,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Lilliston- 1st Pass,5/4/2021,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Listing,4/7/2021,,,,6.37,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Open Drains,4/8/2021,,,,6.37,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Planting Corn,5/6/2021,,,,6.37,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Pre-Irrigation Furrow,4/14/2021,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,Tri-Plane,4/4/2021,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,6.37,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC16,Corn,VR- Side Dress,5/5/2021,,,,6.37,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Chisel,3/1/2021,,,,6.58,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Close Drains,4/30/2021,,,,6.58,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Corn Harvest,3/21/2022,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Discing,3/22/2022,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Disc with Ring Roller,4/3/2021,,,,6.58,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Lilliston- 1st Pass,5/4/2021,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Listing,4/7/2021,,,,6.58,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Open Drains,4/8/2021,,,,6.58,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Planting Corn,5/6/2021,,,,6.58,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Pre-Irrigation Furrow,4/14/2021,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,Tri-Plane,4/4/2021,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,6.58,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC17,Corn,VR- Side Dress,5/5/2021,,,,6.58,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Chisel,3/1/2021,,,,1.77,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Close Drains,4/30/2021,,,,1.77,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Corn Harvest,3/21/2022,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Discing,3/22/2022,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Disc with Ring Roller,4/3/2021,,,,1.77,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Lilliston- 1st Pass,5/4/2021,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Listing,4/7/2021,,,,1.77,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Open Drains,4/8/2021,,,,1.77,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Planting Corn,5/6/2021,,,,1.77,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Pre-Irrigation Furrow,4/14/2021,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,Tri-Plane,4/4/2021,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,1.77,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC18,Corn,VR- Side Dress,5/5/2021,,,,1.77,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Chisel,3/1/2021,,,,1.68,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Close Drains,4/30/2021,,,,1.68,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Corn Harvest,3/21/2022,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Discing,3/22/2022,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Disc with Ring Roller,4/3/2021,,,,1.68,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Lilliston- 1st Pass,5/4/2021,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Listing,4/7/2021,,,,1.68,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Open Drains,4/8/2021,,,,1.68,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Planting Corn,5/6/2021,,,,1.68,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Pre-Irrigation Furrow,4/14/2021,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,Tri-Plane,4/4/2021,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,1.68,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC19,Corn,VR- Side Dress,5/5/2021,,,,1.68,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Chisel,3/1/2021,,,,1.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Close Drains,4/30/2021,,,,1.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Corn Harvest,3/21/2022,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Discing,3/22/2022,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Disc with Ring Roller,4/3/2021,,,,1.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Lilliston- 1st Pass,5/4/2021,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Listing,4/7/2021,,,,1.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Open Drains,4/8/2021,,,,1.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Planting Corn,5/6/2021,,,,1.51,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Pre-Irrigation Furrow,4/14/2021,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,Tri-Plane,4/4/2021,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,1.51,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC20,Corn,VR- Side Dress,5/5/2021,,,,1.51,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Chisel,3/1/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Close Drains,4/30/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Corn Harvest,3/21/2022,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Discing,3/22/2022,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Disc with Ring Roller,4/3/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Lilliston- 1st Pass,5/4/2021,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Listing,4/7/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Open Drains,4/8/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Planting Corn,5/6/2021,,,,1.3,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Pre-Irrigation Furrow,4/14/2021,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,Tri-Plane,4/4/2021,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,1.3,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC21,Corn,VR- Side Dress,5/5/2021,,,,1.3,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Chisel,3/1/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Close Drains,4/30/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Corn Harvest,3/21/2022,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Discing,3/22/2022,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Disc with Ring Roller,4/3/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Lilliston- 1st Pass,5/4/2021,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Listing,4/7/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Open Drains,4/8/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Performer- Cultivation 1st Pass,6/7/2021,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Performer- Cultivation 2nd Pass,7/7/2021,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Planting Corn,5/6/2021,,,,0.61,100,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Pre-Irrigation Furrow,4/14/2021,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,Tri-Plane,4/4/2021,,,,0.61,0,0,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,VR- Side Dress,5/5/2021,,,Nitrogen,0.61,0,10,0,0,0,0,0,0,0,0
Merced College Farm,MC22,Corn,VR- Side Dress,5/5/2021,,,,0.61,0,0,0,0,0,0,0,0,0,0
